"gameId","playId","nflId","tackle","assist","forcedFumble","pff_missedTackle","avg_x"
2022091111,818,43292,1,0,0,0,61.3174461315459
2022091111,1148,47843,1,0,0,0,68.9138047898679
2022091111,1484,53509,1,0,0,0,48.9179588846407
2022091111,1706,41231,1,0,0,0,40.1075829238316
2022091111,1761,46086,1,0,0,0,54.0311921087977
2022091111,2113,47810,1,0,0,0,45.7177366970169
2022091111,2522,47889,1,0,0,0,57.6896420505392
2022091111,2725,38551,1,0,0,0,57.4517220590509
2022091111,2967,46387,1,0,0,0,69.5471239045397
2022091112,573,37078,1,0,0,0,61.4951426419011
2022091112,941,42427,1,0,0,0,51.5680194268678
2022091112,2246,52525,1,0,0,0,68.1403829926184
2022091112,2475,47795,1,0,0,0,74.3752559301102
2022091112,2981,43404,1,0,0,0,85.8338879491493
2022091112,3200,52497,1,0,0,0,74.7568016053981
2022091108,83,47899,1,0,0,0,52.3922678285324
2022091108,104,47971,1,0,0,0,55.4500524738379
2022091108,216,47891,1,0,0,0,62.3780156656025
2022091108,371,48462,1,0,0,0,59.5032373393049
2022091108,445,43353,1,0,0,0,69.9965625151939
2022091108,1778,46846,1,0,0,0,50.1108793003169
2022091108,2938,52469,1,0,0,0,73.9272281359742
2022091108,2962,47802,1,0,0,0,71.4838226250551
2022091108,3084,47915,1,0,0,0,72.6051931747988
2022091108,3417,48462,1,0,0,0,65.1490819655007
2022091113,1017,41235,1,0,0,0,51.1561616659548
2022091113,1318,40031,1,0,0,0,59.4723734245571
2022091113,1689,43478,1,0,0,0,62.7349302100017
2022091113,2494,46088,1,0,0,0,78.0298984064844
2022091113,2866,47882,1,0,0,0,63.181438096942
2022091113,2933,47841,1,0,0,0,61.2919155923126
2022091113,3173,47996,1,0,0,0,51.5262661065715
2022091113,3577,40031,1,0,0,0,51.5551889424713
2022091113,3722,53504,1,0,0,0,42.4329087865952
2022091200,1967,41464,1,0,0,0,48.6621191698016
2022091200,2093,47871,1,0,0,0,67.2450952800066
2022091200,2268,52435,1,0,0,0,75.8112846473527
2022091200,2479,45011,1,0,0,0,45.0415329088886
2022091200,2522,53438,1,0,0,0,57.6896420505392
2022091200,2750,43387,1,0,0,0,60.387518994169
2022091200,2883,42929,1,0,0,0,67.631048944078
2022091500,55,47913,1,0,0,0,66.9765752224683
2022091500,142,52431,1,0,0,0,59.4241752415885
2022091500,257,47984,1,0,0,0,52.1530434883351
2022091500,651,52471,1,0,0,0,58.9661832639827
2022091500,1213,54708,1,0,0,0,66.0358059869014
2022091500,1386,42935,1,0,0,0,48.1119165970063
2022091500,1482,52546,1,0,0,0,58.6937214879836
2022091500,1983,47846,1,0,0,0,85.4080925610557
2022091500,2286,42935,1,0,0,0,89.5526472347218
2022091500,2874,46264,1,0,0,0,40.8721469875624
2022091500,3032,52471,1,0,0,0,51.9318367861287
2022091500,3903,52471,1,0,0,0,15.771640315904
2022091800,117,37778,1,0,0,0,77.4264820535007
2022091800,471,47796,1,0,0,0,69.5839825642984
2022091800,2506,42390,1,0,0,0,60.6776486368843
2022091800,2953,42361,1,0,0,0,54.9673978526003
2022091800,2977,52436,1,0,0,0,70.9256647198701
2022091800,3398,47796,1,0,0,0,62.2537933358202
2022091800,3898,44854,1,0,0,0,54.7522011288731
2022091801,218,42467,1,0,0,0,67.7932976149532
2022091801,451,41270,1,0,0,0,51.7042052987378
2022091801,645,44903,1,0,0,0,73.0138682336485
2022091801,1391,52505,1,0,0,0,66.5623992534656
2022091801,2344,52452,1,0,0,0,63.4436033724483
2022091802,390,53503,1,0,0,0,69.3934603864681
2022091802,518,52411,1,0,0,0,76.2610777396233
2022091802,1055,47809,1,0,0,0,60.5179778280168
2022091802,2306,46099,1,0,0,0,47.3127553397035
2022091802,2473,53592,1,0,0,0,71.3595662857797
2022091802,2585,54653,1,0,0,0,51.3805927693462
2022091802,2710,53503,1,0,0,0,69.1660357838594
2022091802,2995,52411,1,0,0,0,59.6665469790859
2022091802,3395,46099,1,0,0,0,57.4494416005166
2022091803,526,47872,1,0,0,0,68.258645812465
2022091803,883,46249,1,0,0,0,50.2980768494908
2022091803,1388,38540,1,0,0,0,61.5569004164412
2022091803,1766,46304,1,0,0,0,79.2311379807153
2022091803,2219,47872,1,0,0,0,64.8609090905613
2022091803,2654,53462,1,0,0,0,40.3604952384472
2022091804,80,52453,1,0,0,0,68.4733455271323
2022091804,112,52453,1,0,0,0,70.6038808435115
2022091804,197,38619,1,0,0,0,41.7781378158807
2022091804,280,53461,1,0,0,0,52.4214602936833
2022091804,499,44862,1,0,0,0,73.0462013907383
2022091804,1126,53489,1,0,0,0,65.5678529469782
2022091804,1174,41257,1,0,0,0,56.9082255194174
2022091804,2518,44823,1,0,0,0,80.0562238226996
2022091804,3201,40017,1,0,0,0,54.3714520457338
2022091804,4086,43409,1,0,0,0,51.5329469352217
2022091805,203,43333,1,0,0,0,59.3616341309619
2022091805,327,52518,1,0,1,0,48.0491311366011
2022091805,415,46527,1,0,0,0,60.050574306574
2022091805,486,45004,1,0,0,0,79.9724116278227
2022091805,556,45004,1,0,0,0,71.0066561168421
2022091805,773,47891,1,0,0,0,79.8053260738723
2022091805,797,47800,1,0,1,0,66.878995459662
2022091805,1158,46205,1,0,0,0,94.4904766074481
2022091805,1676,47891,1,0,0,0,77.4649051948209
2022091805,1765,47799,1,0,0,0,61.6998370791738
2022091805,1949,54546,1,0,0,0,51.3081055512043
2022091805,2292,44830,1,0,0,0,66.7174705085465
2022091805,2361,52444,1,0,0,1,80.5678442900362
2022091805,2675,42368,1,0,0,0,69.544147198224
2022090800,167,43298,1,0,0,0,48.2223728754916
2022090800,1030,47862,1,0,0,0,43.0659722173432
2022090800,1102,42816,1,0,0,0,69.1395403324777
2022090800,1230,46190,1,0,0,0,53.0065256216314
2022090800,1358,44976,1,0,0,0,69.421260290981
2022090800,2043,42816,1,0,0,0,40.1409018428819
2022090800,2360,46085,1,0,0,0,48.3504500994836
2022090800,2506,53532,1,0,0,0,60.6776486368843
2022090800,2648,43294,1,0,0,0,60.556145332
2022090800,2688,47862,1,0,0,0,68.0930726552394
2022090800,3341,46190,1,0,0,0,89.3034946504864
2022090800,3431,44976,1,0,0,0,70.1161811871088
2022090800,3576,40107,1,0,0,0,59.6538405201739
2022091100,522,38592,1,0,0,0,72.9837653166836
2022091100,762,55173,1,0,0,0,49.1175061594773
2022091100,1046,44851,1,0,0,0,43.9955749804243
2022091100,1359,41257,1,0,0,0,73.7334830581718
2022091100,1651,38607,1,0,0,0,44.1535144934447
2022091100,1769,46091,1,0,0,0,57.1111223467853
2022091100,2616,41257,1,0,0,0,72.4269754725867
2022091100,2683,40017,1,0,0,0,57.2433702622599
2022091100,3119,52424,1,0,0,0,57.6961709960448
2022091100,3355,53489,1,0,0,0,51.0617724192835
2022091100,3736,38607,1,0,0,0,66.6971040347082
2022091101,184,46124,1,0,0,0,63.9781304261581
2022091101,361,46098,1,0,0,0,59.7049511914567
2022091101,417,53481,1,0,0,0,66.088504543875
2022091101,748,53455,1,0,0,0,61.3064545278994
2022091101,1192,47799,1,0,0,0,71.231053510685
2022091101,1213,43797,1,0,0,0,66.0358059869014
2022091101,1720,54533,1,0,0,0,50.178010391543
2022091101,1945,52415,1,0,0,0,39.2675322015612
2022091101,2545,47799,1,0,0,0,75.542014304098
2022091101,2909,44903,1,0,0,0,61.0820172783382
2022091101,3040,54543,1,0,0,0,52.0332116295226
2022091101,3263,42470,1,0,0,0,58.9805562595466
2022091101,3569,52446,1,0,0,0,83.3232848873281
2022091102,343,42360,1,0,0,0,48.3648484389155
2022091102,989,47931,1,0,0,0,77.1989516172511
2022091102,1907,46139,1,0,0,0,65.7769253050683
2022091102,2238,54513,1,0,0,0,55.1375884860346
2022091102,2738,45009,1,0,0,0,80.1476494109798
2022091102,2837,46077,1,0,0,0,73.938671959308
2022091102,3381,54639,1,0,0,0,49.2141613806347
2022091103,955,44906,1,0,0,0,50.6518828169803
2022091103,1126,46123,1,0,0,0,65.5678529469782
2022091103,1968,46097,1,0,0,0,60.3871114068691
2022091103,2670,45395,1,0,0,0,26.9022338749618
2022091103,2740,44872,1,0,1,0,55.3566068536787
2022091103,3126,44872,1,0,0,0,63.5825265355321
2022091103,3464,44842,1,0,0,0,64.1842154932657
2022091103,3613,47855,1,0,0,0,60.6885176709347
2022091103,3849,44878,1,0,0,0,67.3906460370826
2022091103,4462,46097,1,0,0,0,22.6925175278652
2022091103,4488,46080,1,0,0,0,44.8051413242506
2022091104,844,46151,1,0,0,0,52.9719796051636
2022091104,1826,46188,1,0,0,0,48.5282016306371
2022091104,1986,46188,1,0,0,0,78.3548434178606
2022091104,2190,44834,1,0,0,0,65.7225971293604
2022091104,3016,43378,1,0,0,0,92.5110109932877
2022091104,3572,44834,1,0,0,0,56.8681057669496
2022091104,3596,47975,1,0,0,0,69.045767530211
2022091104,4176,46199,1,0,0,0,43.6258496181461
2022091105,424,44964,1,0,0,0,39.1236442631054
2022091105,619,43497,1,0,0,0,58.8478607634944
2022091105,1850,46729,1,0,0,0,64.4535832338353
2022091105,4905,53712,1,0,0,0,31.1849467632933
2022091106,859,43700,1,0,0,0,45.550396963594
2022091106,883,43435,1,0,0,0,50.2980768494908
2022091106,1401,35466,1,0,0,0,46.8960597815488
2022091106,1895,43503,1,0,0,0,67.3610120449561
2022091106,2170,43321,1,0,0,0,78.519204942517
2022091106,2358,52991,1,0,0,0,69.541540874966
2022091106,2450,46212,1,0,0,0,62.2747434294822
2022091106,3337,52468,1,0,0,0,55.0292868880965
2022091107,115,52506,1,0,0,0,68.7687775994771
2022091107,254,41243,1,0,0,0,50.655961356682
2022091107,744,46186,1,0,0,0,79.7469039862829
2022091107,935,42467,1,0,0,0,49.5102977415696
2022091107,1051,44854,1,0,0,0,57.4452458237631
2022091107,1378,41240,1,0,0,0,48.381394791376
2022091107,1879,54479,1,0,0,0,66.6307817758286
2022091107,2635,47881,1,0,0,0,58.9884402783357
2022091107,3037,44854,1,0,0,0,56.8524355289004
2022091107,3374,44854,1,0,0,0,66.9749358728061
2022091109,383,53494,1,0,0,0,69.9768590695907
2022091109,587,43313,1,0,0,0,77.4178043332307
2022091109,743,53494,1,0,0,0,69.2754748835308
2022091109,839,53494,1,0,0,0,79.496788270205
2022091109,863,54492,1,0,0,0,72.0951414511418
2022091109,2558,43787,1,0,0,0,50.6539836706037
2022091109,2635,44880,1,0,0,0,58.9884402783357
2022091109,2726,47809,1,0,0,0,74.2652961374762
2022091110,240,52416,1,0,0,0,44.6849021587002
2022091110,569,49410,1,0,0,0,59.8661498817426
2022091110,1394,47984,1,0,0,0,69.4890879521674
2022091110,1494,48032,1,0,0,0,33.5899737624751
2022091110,2085,46657,1,0,0,0,63.2095388807992
2022091110,2474,44848,1,0,0,0,53.3634211661371
2022091110,2720,52416,1,0,0,0,65.1697477672977
2022091110,3092,53487,1,0,0,0,67.2813631626087
2022091110,3357,52522,1,0,0,0,68.572015558946
2022091110,4056,35493,1,0,0,0,53.5845338663848
2022091111,166,38551,1,0,0,0,64.0589544950117
2022091111,430,41269,1,0,0,0,47.0291340802597
2022091111,665,47817,1,0,0,0,57.5907063017458
2022091111,770,53476,1,0,0,0,79.0544159219098
2022091111,1307,47817,1,0,0,0,71.2852159788755
2022091111,1999,43411,1,0,0,0,58.9275494048228
2022091111,2543,53509,1,0,0,0,69.6613840110172
2022091111,3123,45571,1,0,0,0,44.7737673757574
2022091112,62,46087,1,0,0,0,65.6227572377579
2022091112,917,53554,1,0,0,0,70.2502784826673
2022091112,1700,43404,1,0,0,0,46.8151716686667
2022091112,2931,54644,1,0,0,0,61.1171521803708
2022091112,3029,43338,1,0,0,0,68.5903412145506
2022091112,3246,52497,1,0,0,0,63.1825138116568
2022091108,195,47878,1,0,0,0,44.9581999834815
2022091108,515,43333,1,0,0,0,56.2919196130197
2022091108,815,52444,1,0,0,0,56.802596932434
2022091108,1509,52444,1,0,0,0,60.1780865822141
2022091108,1639,43353,1,0,0,0,96.6038132610036
2022091108,2273,44830,1,0,0,0,58.1447698411997
2022091108,3438,52469,1,0,0,0,91.3439685338079
2022091108,3926,41336,1,0,0,0,41.8950451110152
2022091113,1389,44827,1,0,0,0,34.3536307885971
2022091113,1566,47882,1,0,0,0,34.9903896528309
2022091113,2201,46132,1,0,0,0,62.5546673963894
2022091113,2262,52453,1,0,0,0,67.4656034874247
2022091113,2890,41915,1,0,0,0,63.9391306992645
2022091113,3211,53441,1,0,0,0,72.724946994424
2022091113,3531,47877,1,0,0,0,69.9447157980503
2022091113,3807,52453,1,0,0,0,56.4532811462918
2022091113,3947,47882,1,0,0,0,62.3811498675923
2022091200,286,47941,1,0,0,0,60.6787371016976
2022091200,786,42827,1,0,0,0,55.3309198005039
2022091200,1521,43387,1,0,0,0,44.2863688157504
2022091200,1642,47941,1,0,0,0,39.7924308770095
2022091500,118,47913,1,0,0,0,67.4629917231653
2022091500,171,46086,1,0,0,0,53.2830858079833
2022091500,195,43292,1,0,0,0,44.9581999834815
2022091500,303,46137,1,0,0,0,56.9120346604288
2022091500,675,54708,1,0,0,0,32.1577098455077
2022091500,741,47984,1,0,0,0,53.6549469380677
2022091500,2415,54568,1,0,0,0,49.8561290236179
2022091500,3626,47843,1,0,0,0,67.8865612273077
2022091500,3833,52546,1,0,0,0,62.8770372899646
2022091800,610,52478,1,0,0,0,82.8342391229712
2022091800,666,44887,1,0,0,0,66.7015835674367
2022091800,937,44999,1,0,0,0,60.5157705086051
2022091800,1018,44828,1,0,0,0,74.2719680856195
2022091800,1164,54479,1,0,0,0,48.9575998630708
2022091800,1188,43694,1,0,0,0,65.2276115155394
2022091800,1427,47796,1,0,0,0,78.8505661933109
2022091800,3137,53447,1,0,0,0,58.6628440069822
2022091800,4028,42390,1,0,0,0,67.3307990035458
2022091801,292,41270,1,0,0,0,72.6048266986554
2022091801,501,41270,1,0,0,0,59.227711420507
2022091801,1003,47786,1,0,0,0,66.8453054394248
2022091801,1048,54469,1,0,0,0,61.6351739464128
2022091801,1783,53455,1,0,0,0,40.109333343727
2022091801,1807,44903,1,0,0,0,38.1073989839474
2022091801,2162,41270,1,0,0,0,70.5492664123702
2022091801,2460,53481,1,0,0,0,58.0024120547511
2022091801,2972,46186,1,0,0,0,67.0199799367847
2022091801,3037,54469,1,0,0,0,56.8524355289004
2022091801,4075,46073,1,0,0,0,69.5682735150087
2022091802,497,54467,1,0,0,0,103.064278246363
2022091802,880,54653,1,0,0,0,79.607649401389
2022091802,1256,42488,1,0,0,0,66.6398977811083
2022091802,1282,53592,1,0,0,0,77.1204800338013
2022091802,1369,47956,1,0,0,0,35.3430481552576
2022091802,2561,46099,1,0,0,0,60.3974590323816
2022091802,3891,46099,1,0,0,0,48.2074894797819
2022091803,296,46304,1,0,0,0,66.0375479317459
2022091803,655,52481,1,0,0,0,79.3864492838217
2022091803,795,46133,1,0,0,0,59.0249936101138
2022091803,1300,38540,1,0,0,0,67.8010535464079
2022091803,2021,54466,1,0,0,0,49.5848381258946
2022091803,2153,43358,1,0,0,0,76.3530463833127
2022091803,2993,53494,1,0,0,0,47.222148557139
2022091803,3017,54466,1,0,0,0,53.5818673546807
2022091804,552,44862,1,0,0,0,73.0928997849962
2022091804,627,41915,1,0,0,0,55.191468956734
2022091804,1265,46132,1,0,0,0,48.8947195599999
2022091804,3273,38607,1,0,0,0,70.9835233207714
2022091804,3826,46132,1,0,0,0,55.8294963108017
2022091805,465,46527,1,0,0,0,72.2530432204896
2022091805,616,46527,1,0,0,0,90.4848198451458
2022091805,1272,54579,1,0,0,0,64.0694192998417
2022091805,1518,45352,1,0,0,0,56.2588787189424
2022091805,2998,42368,1,0,0,0,67.0604014665548
2022091805,3127,44893,1,0,0,0,80.0701224058162
2022091805,3379,45004,1,0,0,0,51.4275120382693
2022091805,3598,54611,1,0,0,0,59.9233176481751
2022091806,533,52991,1,0,0,0,79.0985664706044
2022091806,863,54586,1,0,0,0,72.0951414511418
2022091806,1747,44878,1,0,0,0,66.9162111907864
2022091806,1793,46902,1,0,0,0,53.3423829535103
2022091806,2034,45395,1,0,0,0,46.3465114555655
2022091806,2079,44906,1,0,0,0,51.8693185195903
2022091806,2831,35466,1,0,0,0,60.8146707591806
2022091806,3567,43325,1,0,0,0,75.2190721428524
2022091807,283,47862,1,0,0,0,51.6666282076218
2022091807,926,52527,1,0,0,0,55.170793642403
2022091807,994,54503,1,0,0,0,54.9393260817341
2022091807,1483,52272,1,0,0,0,60.1021738754187
2022091807,1926,52424,1,0,0,0,66.8655039980756
2022091807,1971,39908,1,0,0,0,46.8981901393752
2022091807,2351,43294,1,0,0,0,61.2117465884038
2022090800,80,53532,1,0,0,0,68.4733455271323
2022090800,617,43294,1,0,0,0,53.0452635172118
2022090800,933,47792,1,0,0,0,45.6377504736474
2022090800,2464,53532,1,0,0,0,76.0480135551849
2022090800,2485,48026,1,0,0,0,78.9156329142592
2022091100,121,42421,1,0,0,0,56.2286401156314
2022091100,301,52424,1,0,0,0,52.2563982967785
2022091100,458,44851,1,0,0,0,67.5218273781013
2022091100,679,53489,1,0,1,0,72.5831563006941
2022091100,1608,44851,1,0,0,0,62.7711171800907
2022091100,2841,44823,1,0,0,0,58.10475799886
2022091100,3310,48027,1,0,0,0,71.6713347809751
2022091100,3334,37097,1,0,0,0,57.3283574124712
2022091100,3757,48544,1,0,0,0,60.0036976329705
2022091100,4266,38607,1,0,0,0,78.3960337711344
2022091101,251,42368,1,0,0,0,63.6340543268372
2022091101,1077,54533,1,0,0,0,71.485892772534
2022091101,1564,52472,1,0,0,0,55.752707443981
2022091101,2683,47863,1,0,0,0,57.2433702622599
2022091101,2951,52505,1,0,0,0,60.435847766157
2022091101,3080,46162,1,0,0,0,78.3841691443106
2022091101,3378,42368,1,0,0,0,66.8138135502157
2022091101,3961,53481,1,0,0,0,94.8241425364029
2022091101,4068,46205,1,0,0,0,64.3341508800726
2022091102,189,52571,1,0,0,1,58.7676711934523
2022091102,719,53609,1,0,0,0,73.3323015867751
2022091102,921,41595,1,0,0,0,44.4568192343977
2022091102,1107,54513,1,0,0,0,77.5431571976094
2022091102,1562,54639,1,0,0,0,67.1956564364872
2022091102,1588,52563,1,0,0,0,74.4136836045491
2022091102,1631,45345,1,0,0,0,78.1094593878648
2022091102,1837,53609,1,0,0,0,66.3959337094874
2022091102,1869,53609,1,0,0,0,66.698156847805
2022091102,2618,53609,1,0,0,0,53.7785815908945
2022091102,2717,45345,1,0,0,0,77.8538567192896
2022091102,2945,46139,1,0,0,0,37.8448486882094
2022091102,3022,43405,1,0,0,0,64.5515022594664
2022091102,3119,46354,1,0,0,0,57.6961709960448
2022091102,3652,45345,1,0,0,0,55.1989675566742
2022091103,364,44906,1,0,0,0,44.9969875776101
2022091103,611,44842,1,0,0,0,64.7320043256522
2022091103,1150,43455,1,0,0,0,33.3207066076244
2022091103,1336,47793,1,0,0,0,68.6115445147403
2022091103,1514,52473,1,0,0,0,79.4126542649687
2022091103,2719,52473,1,0,0,0,58.7071278461387
2022091103,3389,47793,1,0,0,0,90.1783695793152
2022091103,4300,43325,1,0,0,0,68.83458073231
2022091103,5015,44872,1,0,0,0,34.4068323099835
2022091104,238,47888,1,0,0,0,39.562164773751
2022091104,369,44888,1,0,0,0,53.3442390084383
2022091104,953,46151,1,0,0,0,26.0172032893951
2022091104,1871,47974,1,0,0,0,44.3842443083137
2022091104,1962,48516,1,0,0,0,58.7503289973204
2022091104,2447,44834,1,0,0,0,60.4323837952585
2022091104,2492,52411,1,0,0,0,77.561983009212
2022091104,2928,47974,1,0,0,0,54.3268602078475
2022091104,3286,48516,1,0,0,0,40.5513473047652
2022091104,3709,47974,1,0,0,0,68.1907203870385
2022091104,3730,46199,1,0,0,0,71.9465299427295
2022091104,3842,54653,1,0,0,0,60.4611983929802
2022091104,4197,46188,1,0,0,0,31.5475724690202
2022091105,379,44964,1,0,0,0,58.2876891926677
2022091105,1480,54502,1,0,0,0,57.4905171169854
2022091105,1589,46669,1,0,0,0,42.3464342490824
2022091105,1742,53450,1,0,0,0,78.3824059978145
2022091105,2042,45287,1,0,0,0,50.3202316748317
2022091105,2587,44957,1,0,0,0,36.2234498851381
2022091105,2616,46133,1,0,0,0,72.4269754725867
2022091105,2817,47947,1,0,0,0,69.5417776783728
2022091105,3461,46304,1,0,0,0,60.1276968912705
2022091105,3625,42441,1,0,0,0,55.4016276829924
2022091106,359,43522,1,0,0,0,66.3413466184928
2022091106,499,42116,1,0,0,0,73.0462013907383
2022091106,657,46142,1,0,0,0,49.431130213131
2022091106,792,54936,1,0,0,0,60.6160804295865
2022091106,835,52445,1,0,0,0,49.0687858223326
2022091106,1297,54936,1,0,0,0,68.2292264620139
2022091106,1798,46212,1,0,0,0,66.6718936160104
2022091106,2090,43321,1,0,0,0,67.0829130091801
2022091106,2329,35466,1,0,0,0,77.2981551856917
2022091107,1165,52436,1,0,0,0,75.5124621955548
2022091107,1236,46186,1,0,0,0,63.1510939230199
2022091107,1260,47881,1,0,0,0,52.5835408310464
2022091107,1717,40095,1,0,0,0,34.5169754252347
2022091107,2314,47881,1,0,0,0,69.7805157740746
2022091107,2803,44828,1,0,0,0,77.7555882315867
2022091107,2934,44854,1,0,0,0,55.6149500264619
2022091107,3323,53533,1,0,0,0,51.9464301496406
2022091107,3718,42467,1,0,0,0,81.2847386049385
2022091109,792,54492,1,0,0,0,60.6160804295865
2022091109,957,46269,1,0,0,0,49.4671782644471
